token_address,buy_timestamp,rvol,natr,vwap_dev,stoch_k,stoch_d,upper_wick,lower_wick,market_cap,token_age_hours,data_points,label
D9m1uZHuMLbsRuhXkouRG2GXDyRHsj1KmLL3aDbMFkg5,1751321913081,1,0,0,100,100,0,0,6511393804467.64,0,1,bad
47KrVAWzdSsRHoKMRchGrBb5U58eaASY2p4r1wM9bonk,1752252085581,1.8665,63.847,1.2722,100,100,0,0.2133,15234847942684.97,0.02,2,bad
F7vfpX5Ff85bpNeUgA44n34VBSXtstJVoqUdNoUFpump,1748540251251,4.2918,12.4237,1.8733,84.2976,84.2976,0.3754,0.4849,141954440585392.38,0.27,17,good
Fa4YsEouaASfGVyycnEE3aymqawkw7sG2w9XzXzopump,1751151177837,1.8921,15.2061,0.9444,89.5332,89.5332,0,0,29995424856897.89,0.35,22,good
35MhaFYYSTeHNDvofPsCZKcG3g2vsR6emGvujnwQpump,1747839925974,1,0,0,100,100,0,0,63346657437745.16,0,1,bad
5dB7cVw5p52D15iZFsAEEeGoNq4oXcoR7vAkZFoMpump,1752163493611,1,0,0,50,50,0,0,4374125710703.7,0,1,good
3qxigw2d51d78kcGcPvSHa2uv8eZUmvc4rxgJMkrpump,1748894768128,0.1713,239.3982,-4.9332,4.1699,4.1699,0,0.0766,5408581691534.75,0.03,3,good
2isAnDLCFUL9s5gRWnQYW99h4PtNTH9CKAAJSifxbonk,1747788067337,1,0,0,100,100,0,0.3023,7300592282342.5,0,1,bad
EtJH3HDyg264HmVtPsJUkkPTByEgryJaw5r2yJsqXyzH,1751036214465,1,0,0,23.9076,23.9076,0.7609,0,5948195771285.55,0,1,good
CtB3ykPb1fJRDse2A9WLKthQvnimBrvPEfTj49Qdjups,1752259449635,2.3611,8.5963,1.8024,100,100,0,0,26659269265823.48,1.47,30,good
2dqRqcnYwmUxrRaruoAsk5Gp9Saw4Avj6jwaySptpump,1748054747353,1.7541,16.765,1.7054,100,100,0,0.0038,35174500178596.15,1.92,9,good
xuw6uEfxQsRSdhh8GNYWwx5odRQh5HPovsjDuQZpump,1750795735005,1,0,0,100,100,0,0,4848513957543.36,0,1,good
HWPXrfdV5rSVZF5kEjDCuLfgJzdu4vYou9gXWf5wpump,1750871132491,1,0,0,84.1955,84.1955,0.158,0,4843991867104.64,0,1,good
CK9FUBDx39fNEysVLsXmDgb5oujD78TTHfVhLmzopump,1751380597478,1,0,0,100,100,0,0,18001416737638.87,0,1,bad
BMpsBPcBRvgaeMJz4qixbyvDZ9m6EPHfyomtVfRxpump,1749756822066,3.6375,15.8913,1.3664,60.8925,60.8925,0.1521,0.1102,75158977309282.05,0.98,60,good
5rkQdcAREkGKGM9689WZnPJtbpancRjWtmUpaPQfpump,1748296406570,2.2535,70.7657,1.1384,100,100,0,0.007,71816731759449.52,0.02,2,bad
AhTh6Y47SYV2Nqh3yt4oTcf34eqLCB9CkFbkaoGWRSr3,1750686114752,1,0,0,67.8735,67.8735,0.3213,0,22310055661287.03,0,1,good
G8pE7F2FyLgs33VgbL1BSNtLAtsJBov9CnYgjazJCLFv,1749947076567,1,0,0,100,100,0,0,5796842691094.03,0,1,good
3YPQGAV1BBgRtsLUqyN1EiQ2UTQEmNXxJSnqFJzskBLV,1752087021562,0.5817,20.3694,3.325,100,100,0,0.4574,77710889967876.44,0.02,2,bad
FnkmucPqKUMGvCpSFRd3eryKrbxZM7bj9zWByeGcE9jx,1751300120062,1,0,0,50,50,0,0,4415795624932.38,0,1,good
EFLTCCLdnY99u4cUH9vmU9UcNQUKjrCJ1MVHviodG15w,1748406810918,4.1512,18.4668,1.4903,68.8825,68.8825,0,0.6616,19816258582819.73,0.93,41,bad
HCzo9ZNNDDh2SoGVpkbHUae5LfKXRbbZH4ziqU9Spump,1750345181720,2.5431,52.0147,0.9497,78.3202,78.3202,0.3936,0,15376021174843.6,0.02,2,bad
2MQ9jf17ETsKYdHkR5y69ZsCE3e1rc2Y9Q4Kk3Pbpump,1749420251240,0.852,19.2237,1.6032,100,100,0,0.5641,49335478198675.52,0.12,8,bad
G6rL9tK4geChUXYnuLU8U8NjQBuLySKU1aUHFAB63SfT,1750609189329,1,0,0,100,100,0,0,5453364300148.16,0,1,bad
r4LT9udywENNGzLQzU1ALFta2cDmU56EzTqCwoopump,1748968692412,2.0408,23.1974,1.0357,71.518,71.518,0.5924,0,6898967558135.91,0.02,2,bad
C7sFBiA1s8to4FVh1cQRtXXfdbfRQf19WhLzFEoubonk,1752591612156,1,0,0,100,100,0,0,8870925131433.16,0,1,bad
A7KU6WdybFPdsNQ5bB1WRksDCtJrEtvyjMj7rwF2XrnS,1749774360248,1,0,0,35.5001,35.5001,0.645,0,7757244540074.91,0,1,bad
6J6h27hHruwwMjmwThafKnjZFkTkkEThVX7Djb9Mpump,1748039853074,1,0,0,100,100,0,0,5654196746364.26,0,1,good
3Q6fkYozGxghS39vG2RgHCypTANWN7ZmVZavaTAMbonk,1751898932989,0.5418,36.9198,1.5702,90.778,90.778,0.2461,0.0554,41620211316874.34,0.03,3,good
5j91twghxvZPWVr76F2LSWMYRjB3EUvWFViR15ZFpump,1749591410226,4.675,39.6376,0.994,69.8648,69.8648,0.4724,0,50961796010844.34,0.07,5,bad
H2rpMEEr4sdVRXRmTkocXmmG2cunc7dDrf1GGFgkhive,1751474982932,2.856,35.7385,-0.4788,39.7346,39.7346,0.8287,0,30895571362630.02,0.07,5,good
DvokwBMWwPrmjRVidVrJSgaCSuNy9RBmZhiaMKxZbonk,1752177280572,1,0,0,50,50,0,0,5089160278451.46,0,1,good
9iXznq93UD8EC9SzjJFEHMEz549n8zm5nbjpzm1waWze,1748710733050,1,0,0,100,100,0,0,10964601379352.92,0,1,good
EEGL9bU48HdCDb46MXDDbrpSehcSZPiRNSE8agxfbonk,1751418301560,0.3143,32.1003,2.1061,73.8256,73.8256,0.5926,0,53237760153008.34,0.02,2,bad
B1B9hdzyhe2HsHUhTcNngYsrviQZPZpzDQMwrGtApump,1749592840380,1,0,0,57.1816,57.1816,0.4282,0,10616272005638.98,0,1,bad
HKy6mNa1NLtm7syiwR4aL5CHLusPtaNoQtyUKGC8bonk,1751988597455,1,0,0,52.659,52.659,0.4734,0,37950977424864.3,0,1,bad
8LARukZLJ5LRVguFV31roQTcQ5wUfzCpfoVSyxKpump,1747694410021,1.1461,23.649,2.3145,99.8588,99.8588,0.004,0,55404938328296.15,0.17,11,bad
53wS9WFdvwKwHEchfLGGpKriA5XRHx9VSXArAumbpump,1749146256361,1,0,0,100,100,0,0,37499542849623.43,0,1,bad
73yUe6vGKgVsMVbwXNFATrj6kDcJtUc2vat1MNbFbonk,1752814329647,1,0,0,100,100,0,0,11152888774188.95,0,1,good
J4v4Xh9exJZbdG8L6uqJPoyb76QEHta2v1foDMUHtVwW,1750957133646,1.7183,47.4999,1.6846,92.11,92.11,0.1126,0.1962,42185868603962.7,0.03,3,bad
7UmqBuym6ovYKBD3WbQyhEvtJrRq1NcExtApqwRbonk,1752431889383,7.6161,4.9676,2.1406,100,100,0,0,48196972742072.56,0.77,40,bad
7KNGUTSSqwkz5azoFeoESci83MfJC3FwKvV8oeLfpump,1751472785935,0.2469,159.8517,-0.8678,30.3637,30.3637,0,0.0486,20806581604017.25,0.03,3,bad
6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,1748528937823,1,0,0,46.0509,46.0509,0.5395,0.2836,76680858084646.52,0,1,good
4aerdTwKUfmd6bUNsNbQRA9WchJAK6VDoAXMjWAJrf5B,1751419989348,3.4368,14.666,1.4431,92.5539,92.5539,0.1707,0.1669,180296728323041.88,0.13,9,bad
G9aw1mcuhrr19UtaG7JURUu8jSeW2GZ5vJvP8nuWigLT,1748798529950,1,0,0,100,100,0,0,9877004828213.28,0,1,good
9MoQFvRL5ofWeUrsHm6XBSE1tTTyQPvxo6HaDDJjbonk,1752505622058,0.2847,14.1626,1.6268,94.3081,94.3081,0,0.6102,56789175093020.28,0.37,23,bad
vB2F4wmxC4MZjnMPshFjSeA6HKabrehjjyLmApSbonk,1751666991679,2.5074,84.4073,-0.5732,33.3279,33.3279,0,0.3333,5724912491469.19,0.02,2,good
6uitSqGbJzkzduy8i7LRMUX9BAxeUiDVmNwGE7zimgtC,1749063556683,0.4254,184.3643,-1.4883,23.9452,23.9452,0.1971,0.2285,32517121300283.06,0.02,2,bad
Ef2NMxz9DiQ5vPBcRWYHYcr2aFewxp1iodzNVJ4hbonk,1752442747343,0.2075,9.7656,5.5023,96.2907,96.2907,0.2444,0,14293927137448.86,0.02,2,bad
GKFvhNyZxBGGteB6YqsYKZwuMnhstBGVrDF2GbWisTeM,1749748319184,1,0,0,68.5495,68.5495,0.3145,0,8593276872123.22,0,1,good
94EeiL6bScKoG1AiSvUtEy4hdAgC26ExUaAkV6zwpump,1749257886583,1,0,0,100,100,0,0,5188741696585.84,0,1,bad
GYtgRXfqw8Xq8ytHcvfcZfvkd5KVNKq3HFRSNcDFpump,1750601666273,15.8846,10.4727,3.0151,88.2535,88.2535,0.1552,0,72327763609420.23,1.38,29,bad
EKjmphvUqPZEJ1LkFbTZyA8ZLG1v7wow4kKe3eQPpump,1750192058467,1,0,0,100,100,0,0,7575424592586.06,0,1,good
DFZy9VS1UgiTQuWkDmuJ5aZ25gtrznffrLiNYugGpump,1750105370788,1,0,0,42.5129,42.5129,0.5749,0,18198372440789.98,0,1,good
CHsnKPwwZA2GB4eySsdpH3LoAnVN8seU4kzV8sop4pTQ,1751830586009,1,0,0,100,100,0,0,32083713784616.55,0,1,bad
AG7yUnHtWRzaT8VaKZPj2n3jUk7yaYFKfBNZaL9Jbonk,1748113959419,1,0,0,50,50,0,0,5290500495700.53,0,1,good
9T8YiwEP46XafVEbiWraXbskRHnLW2D5zAXx1drapump,1750717018111,1,0,0,100,100,0,0,4954132003081.76,0,1,bad
DQf2eBo6PHMwYoYkwdwtWsETc6bHoC83Y4gVoRjypump,1749753968737,1,0,0,100,100,0,0,5484942429943.01,0,1,bad
7Ty7uT4s3qsPMMg5RnSafiYrNz8xwJwEVuqQVJKspump,1752610660555,1,0,0,100,100,0,0,5465231370102.09,0,1,good
FNJjtt12VC9zQcDFazddwgYGtKBHWqezMgzBKLhqhWpS,1751479276781,1,0,0,100,100,0,0,7425001545439.13,0,1,good
5GugcLkceqdm8ByoGiDRG2ZyG8edFrnomPwmTHp4bonk,1752762721216,0.6932,10.5435,1.8729,88.166,88.166,0,0,31027112910689.69,0.02,2,good
21tZJH3h3H17DAx1DUoHvatRQwkUhxeic3CLdCMspump,1749003014330,2.5826,47.1062,1.4463,82.0954,82.0954,0.3024,0.2806,12713332396506.49,0.02,2,good
FZ2tVC5J6JtPZqHmf9fdtAzMS2xGRmzGmLzmErwcpump,1751396780038,1.0991,14.5364,1.9073,69.0542,69.0542,0.2238,0.0349,658356284045083.9,1,60,bad
Crqm59Khw7fZn8zGkSj5Hct3iJpUYbZdoms6qZ9hpump,1750286259720,1,0,0,100,100,0,0,7204015009128.57,0,1,good
9k53YmHzfTr2upJHTg6BShVK4wytEmWL7fmcxCeQpump,1751402792998,7.3442,99.9341,0.7128,84.5343,84.5343,0.1724,0,70362308308033.9,0.02,2,good
DtxtywDkPvadW9ZuoFxC64D2jg7yX5pzzvG5iz3LsBLV,1749732684437,11.0078,39.1561,0.8191,100,100,0,0,78047694561590.48,0.02,2,good
AvfapK7AnbTLQmhjEXd661CaASxzVcRGQp239Jedrip,1752685196388,1,0,0,61.9416,61.9416,0.3806,0,82891148793856.78,0,1,bad
42m66FwJcBV49KeBEpvazstWd1JZweGby7WjvT9gpump,1748896768350,0.6019,139.3787,-0.9673,37.613,37.613,0.1989,0.1661,60377121321871.22,0.02,2,good
CvRsSZKc5rt6Xp2PcE5sPisXMfqJarzAaujNs6zD8aMC,1750716185936,1.5698,60.3343,2.6679,92.3024,92.3024,0.1176,0.6064,26458702967073.5,0.02,2,bad
24qbGNiCrMHcvgvPSU2NebY4hd73jdY7j64GTm1Qpump,1749571495729,1,0,0,100,100,0,0,14638720626557.34,0,1,good
AJoTBEekJe1AGEppqSwWdgj1TkVD1vL16X7WZwRJEJSX,1751311276748,1,0,0,86.9938,86.9938,0.1301,0,9250983543394.71,0,1,good
3FKWcw1zqBoHhVxSQwjDUJ7F1WoLyDxGeq1xG2tpbonk,1752198778197,2.7316,43.2461,1.0929,79.3261,79.3261,0.3749,0,144558964925063.9,0.05,4,good
9T8yEQ62xyd9AgQjok1KCjuTFkPgsLPmYQ1zd8WPpump,1747852812482,0.6742,45.1961,0.8611,65.3302,65.3302,0.739,0,31615590167774.05,0.02,2,good
PD2zZcbjHqKSjLafukEzCut1hpJb9t9TeQVXMRpjiyR,1751041798497,1,0,0,87.8848,87.8848,0.1212,0,6438893289927.61,0,1,good
96QgCLKTHM26MtxrrhJPhXiHGJ43QSkeNk3Sf6Kmpump,1752289310470,0.7432,120.7533,-1.1236,26.7163,26.7163,0.0473,0.1063,10304055753092.52,0.05,4,good
BWw6wqDLzdGT6pg2hahPQMSnKpcdT5kcv666KGNZpump,1751396328766,1,0,0,67.321,67.321,0.3268,0,13444933405880.38,0,1,bad
9KEk9FWn2SUihKWFUZ2WuTE9HoPaL13cadNKdNzpz8XL,1748986847835,1,0,0,99.5155,99.5155,0.0048,0,75478667364035.72,0,1,bad
CzMxk9DmwB69DjVmTCvHd1VGK5ZHutqQhMSpSd1vpump,1750800763289,1,0,0,100,100,0,0,10233238296440.34,0,1,bad
jbQFsMeuFQvpNtk3XAf6FH98yfYxdA4hX8Y2Ygbpump,1752534557337,1.7114,18.5354,2.4254,83.0403,83.0403,0.3654,0.038,221056840543271.5,0.18,12,good
DC1hWnf6ssMF1byrpJso8T8QYy51f18BBvz6ZzmTpump,1749949558919,14.6578,7.5025,2.4785,85.5617,85.5617,0.2695,0,33425831309926.03,0.67,26,good
3SJBer3ScVAhQ37hQVPJAyD8U1TqE2TqVDh2pXgQpump,1748225098945,4.1744,5.9917,2.121,87.6436,87.6436,0.5173,0.0043,47286982613774.58,0.77,47,good
9D8QJ5qVHySSb6A9egNGsCULC8mSeHuDu2zxDzCosend,1747840850471,22.0651,134.1185,0.4197,68.6334,68.6334,0.3252,0.0027,105861380274619.33,0.02,2,bad
5zRPJJNJkQgTGooabcqG3Wv7GdgBM9sbZqS8N9pGSAre,1748380077376,1,0,0,100,100,0,0,15278765962459.02,0,1,good
K19bC2WuVFGXemM5jpz5hFDTj5w82yFpNawTX6rbonk,1752275563755,1,0,0,0,0,1,0,12977241381928.07,0,1,bad
FkAGdYpHeYNDQTDxEJwp2DPDy2wi8GcdLmcBuX9rpump,1751166766205,1,0,0,100,100,0,0,7886123072421.12,0,1,good
T5KTwpRzkzE6xHu1mP5cN5w66YJta5w8iCrWJaNpump,1748567304862,0.3513,36.9102,-0.0477,44.1633,44.1633,0,0.0148,26652707859415,1.03,13,bad
Nxg82WidLQ7sSGoNHMZyyA1HpweRFFCfdk7KKV2pump,1748035522400,1,0,0,100,100,0,0,45906821139036.68,0,1,bad
HDfuFyVF96kVuVxbft5aiPQK9tzW3T9vhER8FsJvjest,1752252424640,0.2039,146.7196,-0.441,37.6295,37.6295,0,0.2353,153044243409688.2,0.03,3,bad
FLUXi3UQkn9sQBh2aFC6fd6fV7L7aXndeKFsHKcCbonk,1751562462698,4.8074,3.7227,-0.3854,22.3785,22.3785,0,0.2288,4792736957565.07,0.12,6,good
8yqYvtj4w57o1LPG4LTbQydoAu193K1xwvXmF66abonk,1751494543515,1,0,0,50,50,0,0,5183348135570.26,0,1,good
HfPtrmP6JKYdgvqyZikgCwsQNPGLzCzmGn7uQcfwpump,1750687356797,1,0,0,96.4474,96.4474,0.0355,0,6625421417995.79,0,1,bad
6WWQ3CXAsSU63E4ssRNMT4heWQ7jRBoaRwtQx7GR78qe,1751165918555,1,0,0,50,50,0,0,5683305991184.66,0,1,good
9w7US8u6pDphiTHCcFzMxdGjbybJhBPGF9xTKDTkpump,1750121187512,39.1054,2.6979,1.9179,89.1056,89.1056,0.1585,0,62715222809427.05,0.98,60,good
4EfFfkwWKNVsUPZLc5eMDya5HYYtSc2LzwDyJMCkbonk,1750870396458,1,0,0,100,100,0,0,4468674046445.89,0,1,good
G9DjZAhqeiAtrwQH4HrTVPGk7Dev2As9zpq2xD9Zbonk,1752285901135,0.1532,97.7713,-1.5455,11.0775,11.0775,0,0,10157781854781.1,0.12,8,good
9SLCBSHQg3hcTFfHn14k3ZuVezni4BHHqnGgygH5pump,1751930106180,0.8037,19.5357,0.3252,63.1256,63.1256,0.2131,0.1887,57234266099270.84,0.2,13,good
9t3eGFH6x53u1hYvTFExqMU9KYwfQfJXkvkNbsAupump,1749431364380,2.5263,28.6943,0.8817,81.0714,81.0714,0.2317,0,5943123024633.45,0.02,2,good
CCMS4Xp88W2eJKaw28fyLjXaR4218LouSph9C7yepump,1749151095002,1,0,0,100,100,0,0,7149273673436.88,0,1,good
AdbNiU6Ver5YzMZLLUe1nQHugfcbend8yzk4E5qdpump,1747948103707,1.5197,93.8798,1.0772,73.4584,73.4584,0.3309,0.0234,35590959101890.8,0.02,2,bad
DD2eZQmGTSGdfwhcoS8uomVNp1rLKoLHwgDf73BUpump,1749913489755,1,0,0,100,100,0,0,7715807876642.52,0,1,bad
CsJmEg7FGFUqPvW8q8GveD7QRheMybZ9so74uSWopump,1752457513156,1,0,0,98.6696,98.6696,0.0133,0,35355733999608.84,0,1,bad
9poRwwEyjuxuMk4E4xjU5XerC75QwbmfPDefg5iMpump,1751212041970,1,0,0,79.9947,79.9947,0.2001,0,10812640109176.35,0,1,good
uv7WJvd19ZY6exViWmhHfKkH2YfLzAc5rU4NjtCpump,1749061464122,1,0,0,45.9727,45.9727,0.5403,0,5059493719996.4,0,1,good
4QxiG28NH5YygWfWP9QkA6RUvkZLNQJ4PwEd7BiLpump,1747962571151,1,0,0,70.3984,70.3984,0.296,0,12273183064227.96,0,1,bad
3knnBm1AybjtrTS79rf4eH55s3jDbAfeQvssXCxgpump,1749669393886,46.5656,12.6066,2.4435,42.3398,42.3398,0.6506,0.0352,83193099266348.19,0.98,60,bad
EmtisUxTJ9kyZS2J2wBDwPmBWpoVTSXYHcUEZhfZbonk,1748457726500,0.745,30.4954,0.369,57.3244,57.3244,0.0009,0,58719990274415.56,0.23,15,bad
EBhu1dv5ysjcM6G7ch5xuhgLye93xsiGPZneoLBfpump,1751032192397,1,0,0,0,0,0.9961,0,5528070939430.63,0,1,good
GxzP74piJdQr8zFLEBfEfc1Cu38JdVMg5zomDDedHBPQ,1751514467015,1,0,0,50,50,0,0,5178147913438.89,0,1,good
8zQPwW4QCXFtfFRgPDMwwpS32CHSFng4fyTVPaVspump,1748740117280,1,0,0,57.0327,57.0327,0.4297,0,6689092836171.9,0,1,good
Fcff54e1rNbHMB7CBSmR2ad4jNxgSaqKryV93gicpAUj,1750906885113,1,0,0,97.0215,97.0215,0.0298,0,7106255263697.27,0,1,good
6ETmp9GAeVLnDu8dVVVG9hRo9GkTrPGXwJroF5nQpump,1751387495053,0.4901,51.0259,1.9755,100,100,0,0.0952,43686629600669.14,0.02,2,good
6Mceng73gC6cUxQ8AzacqEr2EiQMWPvR63odbTCbonk,1752519477068,1,0,0,100,100,0,0.0011,48804352667480.98,0,1,bad
9fCfiihSGK1aKLpaR1XPjPR4bT44TGMgQNkRkoJGpump,1750821328200,1,0,0,100,100,0,0,21568618916481.59,0,1,good
2ohTKdCjkiW4CUCdU6kWUBxXeWvcEm5XewFabfoapump,1747778979963,1.3881,23.786,2.1122,100,100,0,0.1859,51864085702219.08,0.15,8,bad
EJ1MyVnKJ5AXSffYK9qyBL1JRTMAfa6WmuzTd4gHpump,1750786086991,2.0723,43.4424,1.3339,100,100,0,0.158,10541042111881.71,0.02,2,bad
21LWbeKk9wxiSUNutHM5njMR4hG9C4bbamAj8fpCgSMV,1748305070234,1,0,0,31.947,31.947,0.6805,0,268947823800076.38,0,1,bad
68rbr6nHYDKqAKSPEdvCbViW8pfRZthWVnJduuMwsend,1748804909429,21.586,7.8584,2.178,84.1306,84.1306,0.5122,0.0729,73934241646867.67,1.45,60,bad
42HmjErwg5xN11UsaherBuHmFprmQM2xT74ARaZ6pump,1751512886217,1,0,0,74.5667,74.5667,0.2543,0,5238485065171.13,0,1,good
6BDb39k2c38XhohUTghoTSSxaGZ65eNGf4kBcZL3Cssi,1749124995387,0.3121,39.9076,1.0823,75.6087,75.6087,0,0.8559,36666803983041.41,0.28,18,good
Hghk2N5G3eRYqbh4d2NoPeRY63n41Xd7YM7nq9Taa67w,1752606002525,1,0,0,50,50,0,0,4529509765114.87,0,1,bad
9GCjrfLyH8DoogPmodPQtqHxaYSLyAQtvUumJFSCbonk,1752177482229,2.8856,8.8929,3.1982,100,100,0,0,55770580753133.47,1.88,36,bad
9VKBdCJRCTjXf2W7N57CsFVA81dY5KVDJDnrSF1mbonk,1752774992986,1,0,0,0,0,0,0,5403158498761.04,0,1,good
mF6wdJAUHoUEJjscJyetF7RwTBb85Uef9eQHykfpump,1750018450462,2.1086,49.2838,-1.0061,59.1446,59.1446,0.5976,0.0989,11868946941737.79,0.02,2,bad
4CkesudTLjdBGyBgXe3SvpsCCVpL4ttt3ab81FKhpump,1750788620247,1.2133,25.2318,3.1705,100,100,0,0.5177,15017225102881.61,0.02,2,good
FrDuskkyWAxLRatewB4NVKLnaEnHyzSQEViGUyQabonk,1752768458679,2.241,29.327,0.6227,45.3386,45.3386,0.2893,0.1607,149741697637300.6,0.67,41,bad
9yiiH4TqeNf3uZLcoV4QA1pQvpMf8jgcPsG7ZykDtBLV,1749765654644,1,0,0,100,100,0,0.0971,60969652182173.99,0,1,bad
vfiiaUZ3drp5u1Vxg8sbD2GJr2TfU186hT9ZFNgpump,1749415475616,1.34,43.0435,-0.2166,31.769,31.769,0,0,24278791862906.67,1.12,60,bad
CyA23GojgGK3mPcTi7TRQ5QQW1o98LqTMAG4cCuepump,1749777268183,2.5757,106.7024,-2.2014,44.267,44.267,0.786,0.0552,20054967880041.84,0.02,2,good
FauhJH6jfAjBGfph7V9Qa3jYgfduzpRejGZVA8Bpump,1750371955865,1,0,0,100,100,0,0,13220939360430.65,0,1,bad
T4tCXkWWXjUcoMnHYxqLQmVEq6D1iD6e4iqY9uCmUiG,1748550224632,19.6663,7.9414,2.3334,98.115,98.115,0.0237,0,94719478646683.28,1.22,28,bad
5uVbtwmZGsjuQNAN9QXYyYcAF6tb6SVQHCnNtgGcrBLV,1750982907018,2.4654,9.4026,1.0619,100,100,0,0,26993872273993.2,0.02,2,good
DBKtxii56oUcrS8g6tKzZMgKMCL1STfAUfMBEqhrbonk,1750428849716,0.5675,7.4803,5.9484,100,100,0,0,60034479147130.61,0.02,2,bad
2BAo8DpNJgWjDGS3ybL1vp9HVwrA36RFc7AVMBeAbonk,1752778935863,1,0,0,81.9097,81.9097,0.1809,0,59820380491138.78,0,1,good
132zQkjs7nFaXH7KJx1ES87d7HX2SCdBweNZiscnfgWf,1749755561305,1,0,0,80.2964,80.2964,0.197,0,37322948062025.47,0,1,bad
EWipEuEauUMSbaaJn6aSsobU9nzgKUqnLoERoW3JXuD5,1749684495146,24.3074,187.4174,0.0149,47.6174,47.6174,0.5238,0,41790619106667.95,0.02,2,bad
ECe4xRyzXVDgmUhvP3scTEPFnnMxwK7T34i91J3JsA2p,1748046520089,1,0,0,71.9774,71.9774,0.2802,0,113815968098257.69,0,1,good
GXMW2CFvouUbTtSSypbJ3v91V52zQ18xLNxBSznSpump,1751131128577,1,0,0,100,100,0,0,15135254631922.39,0,1,good
7TKJRZfjZ4s9xrkVNFwmRgZLjrRRFebDX2fFzWeppump,1748486227401,1,0,0,0.3591,0.3591,0.9964,0.0003,4879044809702.47,0,1,good
HUh8BVGzo6iMZMzeBFFS6cbu5EjoYdusybQuBtFxpump,1750983709257,2.8343,87.9396,0.78,67.025,67.025,0.4112,0.0503,14648342269308.15,0.02,2,good
2qachMY68G2oPXt2SYPVSu3SyR1YgiiZFZ1pjJxnxKyi,1750364345334,1.3972,8.4934,-0.7555,19.7984,19.7984,0.5078,0,569416931646518,0.98,60,bad
6evLStNhAc3HP2ATe6Tb3xhwEvnM49wt8dKK94Abpump,1749239937011,1,0,0,11.2236,11.2236,0.8878,0,4913384021676.03,0,1,good
BbdEqVK8NZYBZekkLV2ZtmDPAPBrGHdu4UQNWRBHpump,1748289069278,1,0,0,100,100,0,0,7155202176925.89,0,1,good
DvKVdxrZEiVJ1c1Nz868XSMTMz2dHnZx7uZbfGUvYFS8,1751739418623,78.7386,144.9043,0.2409,59.8041,59.8041,0.402,0,36980021471973.48,0.02,2,good
EFDvG6xfmz7LeKn4gviB3vXWubieAYeKzxVpMsUfbonk,1751249603959,1,0,0,50,50,0,0,4960300132401.74,0,1,good
DmtPprJTDZ6QocxXqdiUra2wnWeuNnL6bdzEUKQjpefZ,1752267636109,0.9207,49.5732,1.6854,95.722,95.722,0.0763,0.0522,30132620922202.83,0.02,2,bad
13kC1ttojYGbDe27NnzFJdE57GyLnjXdNpqBi4yz7f9W,1749148282800,34.1465,122.9721,0.389,69.0778,69.0778,0.3289,0,43441693070830.16,0.02,2,bad
9G9dp8Df1SVpgh3gJVkgddT7N6gWiaGy8H95oNg9pump,1751236818651,1.091,73.8294,0.472,73.5738,73.5738,0.2824,0.4585,37769229060907.31,0.03,3,good
U3v8aD4RXNpKBgkruUEc2JhLHoy9BjdpbnNrejPCULT,1749082390419,0.537,0,0,100,100,0,0,58166953573200.61,0.02,2,good
BnMsEPQVgY6gq3ae246z6XtQZ39PVUjzhEG6MTNfaBLV,1750450363292,6.2115,58.644,0.9927,100,100,0,0.1589,74253773950095.61,0.02,2,bad
3oRczeyMMmEigVEqvarCuLjuciXsTrzNPJfbKLqupump,1750547557325,1,0,0,53.5141,53.5141,0.4649,0.0001,7616006733603.65,0,1,good
68kD72UyVFkmQAoZmN9xUVMBYTg8rxQ2Qksk49Npump,1751166904578,2.6704,51.3064,1.0438,100,100,0,0,9364697400080.62,0.02,2,bad
ixinBFrT9LQwc9reVvfCNmp8ReBNjGA8K91RCQ4pump,1748088257462,2.1686,14.5288,2.0861,67.4594,67.4594,0.2341,0.4335,146937164598808.4,0.87,53,bad
H5TW93SSVXvHnTGvS2J5WC6mQdtg4gCVKZaRG22kAU5h,1748386990877,0.4225,29.6487,1.2067,83.7052,83.7052,0.7249,0,62259150235596.16,0.03,3,bad
EgP23By8E44cVEb5NyDb5inKiepTxAvC6tCgKTjXbonk,1752793473972,1,0,0,33.2359,33.2359,0.6676,0,6781181529616.65,0,1,good
CDY7TYZmaWokQGEeGUcVSVno9CjNqp6YMyLbN9tmoon,1752101320840,88.529,375.845,-6.3671,6.2837,6.2837,0.9347,0,46124187939698.45,0.07,5,good
4MzoToFc1kCdCx5rdiWxQJKWn83kgDzNfwxbAofopump,1748043907167,6.3564,12.4486,1.2762,69.0551,69.0551,0.2715,0,52892170515397.8,1.37,39,bad
B1oEzGes1QxVZoxR3abiwAyL4jcPRF2s2ok5Yerrpump,1750179763504,2.3636,10.0768,2.0967,100,100,0,0.6194,479584713368664,0.2,13,good
6BJwHCPa59earvYN8zbE4SLSdWAvvGtxyLhRWKgdgwxV,1749760631679,0.864,53.6529,-0.7163,46.2584,46.2584,0,0.0006,8044175132920.71,0.02,2,good
6AB5VrgBNznSNBnjdUbXbaEyfWLwJrxeXF1KVCEvCWDu,1749357285422,0.6263,101.3924,-0.5055,35.798,35.798,0,0.5999,35975253059299.91,0.93,7,good
5rxDULLygqfQ88DYPp6LjmekCfLjmF4wExomgbxApump,1748452434292,1,0,0,96.4028,96.4028,0.036,0,9237782806766.55,0,1,bad
